product_id,product_name,quantity,price,business_id
1674,Whether Or,64,4211.69,13
1675,Building Here,668,2672.58,13
1676,Much Their,533,2895.08,13
1677,Anything Interview,12,3526.25,13
1678,Type Least,506,1642.18,13
1679,Represent Rise,691,2347.55,13
1680,Pay Store,563,3647.52,13
1681,Blue Test,206,2636.58,13
1682,Citizen Compare,785,34.01,13
1683,Participant Government,579,3677.64,13
1684,Suffer Mind,619,2892.48,13
1685,Begin Use,866,2051.03,13
1686,Us Prove,448,332.96,13
1687,Ask Off,303,369.67,13
1688,Explain Right,258,1124.47,13
1689,Teacher Instead,120,4430.94,13
1690,Song Rest,482,917.72,13
1691,Class Money,104,2768.96,13
1692,Hold Writer,438,2719.64,13
1693,Middle Role,147,4013.82,13
1694,Money On,210,1247.79,13
1695,Again Foot,862,4491.74,13
1696,Consider Hair,121,3512.68,13
1697,Single Ten,184,2391.24,13
1698,Reality Society,776,2266.27,13
1699,Citizen Special,737,828.64,13
1700,Create Attorney,828,4059.38,13
1701,Region Close,736,325.36,13
1702,Interesting Matter,211,2976.19,13
1703,Idea Live,601,3606.28,13
1704,Especially Table,501,3209.2,13
1705,Television Participant,779,41.08,13
1706,Choice Add,459,3425.2,13
1707,Upon Hot,96,4889.13,13
1708,Physical Contain,186,2433.8,13
1709,Remember Out,131,4860.95,13
1710,Rate Ability,837,3488.32,13
1711,Why Lay,517,3658.29,13
1712,Investment Produce,456,2280.34,13
1713,Media Its,710,3425.68,13
1714,Left Yeah,740,503.21,13
1715,Mr Religious,743,2242.14,13
1716,Increase Part,799,3512.09,13
1717,Mention Investment,687,218.71,13
1718,Ten Republican,753,1041.56,13
1719,Our College,935,554.25,13
1720,Treat Room,597,1724.9,13
1721,Prove Care,577,4985.59,13
1722,Nearly Treatment,925,1971.33,13
1723,Guess See,544,4116.8,13
1724,Practice Recent,382,4762.26,13
1725,Letter Body,778,4240.62,13
1726,Specific Result,224,2574.05,13
1727,Most Song,828,4730.36,13
1728,Tax Us,19,2092.34,13
1729,Gun Right,416,4277.19,13
1730,Exactly Hit,410,4171.44,13
1731,Right Rest,727,1972.88,13
1732,Resource Fire,793,4961.09,13
1733,Must Set,956,2824.32,13
1734,Republican Family,979,2179.19,13
1735,Material Speech,877,2534.74,13
1736,Although Too,928,1350.72,13
1737,Around American,979,4133.91,13
1738,In Idea,385,2910.55,13
1739,Economy Evidence,764,3188.98,13
1740,Simple Conference,452,2557.32,13
1741,On Director,773,1083.87,13
1742,Quite Gas,737,1336.32,13
1743,South Discover,8,2992.82,13
1744,Create Ready,230,537.89,13
1745,Air Fear,945,3258.72,13
1746,Think Newspaper,646,3555.73,13
1747,Heart Machine,794,2537.23,13
1748,Sister Matter,246,4661.08,13
1749,Ready Structure,1,1340.58,13
1750,Future Would,534,2071.03,13
1751,Country Against,352,2140.68,13
1752,Set Example,489,2169.74,13
1753,Back Local,508,2903.15,13
1754,Family Choice,452,2124.33,13
1755,Year Song,792,2070.54,13
1756,To Thought,585,1764.26,13
1757,Stop Section,268,1918.55,13
1758,Face Near,479,2682.86,13
1759,Range Central,404,3642.99,13
1760,House You,971,4672.67,13
1761,Food Almost,696,4379.1,13
1762,Nothing Look,864,4056.57,13
1763,Hard Pressure,272,923.74,13
1764,Blood With,608,981.77,13
1765,Easy Debate,290,3129.19,13
1766,Apply To,930,4748.71,13
1767,Protect Practice,919,4952.79,13
1768,Without Wrong,458,743.08,13
1769,Identify Indeed,107,3084.76,13
1770,Fine Bad,93,3378.88,13
1771,Never Rule,159,3419.36,13
1772,Go Tax,926,3122.69,13
1773,Look Possible,392,3280.87,13
1774,Development Run,704,1779.09,13
1775,For Above,107,1475.52,13
1776,Quite Firm,364,3550.78,13
1777,Hot Difference,819,1688.68,13
1778,Than Enjoy,92,1072.05,13
1779,Whether End,945,2009.59,13
1780,Gun Per,54,1926.04,13
1781,Environment Fine,817,3160.68,13
1782,Guess Party,191,3659.75,13
1783,Drug Unit,529,1019.97,13
1784,Travel Need,640,4461.87,13
1785,Until Over,36,3585.73,13
1786,Official Here,129,498.82,13
1787,Of Respond,436,3619.79,13
1788,Nation Great,637,1822.58,13
1789,Month Itself,257,1960.0,13
1790,Relate That,118,4893.8,13
1791,Show Alone,90,1420.29,13
1792,Everybody After,104,3843.93,13
1793,Serious Wear,475,3171.66,13
1794,Major Matter,949,3549.01,13
1795,Everything Ability,97,3549.21,13
1796,Act That,347,107.51,13
1797,Majority Voice,621,2315.63,13
1798,Point Father,936,4732.21,13
1799,Dog Be,676,3569.84,13
1800,Performance Owner,155,2122.03,13
1801,Newspaper Charge,49,1984.69,13
1802,Read Page,589,4486.84,13
1803,Degree Few,185,4264.04,13
1804,Try Positive,863,306.29,13
1805,Your Know,940,2207.0,13
1806,Young Kid,924,1321.81,13
1807,Sometimes Light,638,2397.4,13
1808,Easy Production,989,1588.77,13
1809,Author Drug,474,878.09,13
1810,Break Similar,266,4804.92,13
1811,Dark Standard,441,2945.45,13
1812,Evidence Here,555,2891.72,13
1813,Green Trouble,832,3405.87,13
1814,Travel Wrong,52,168.51,13
1815,Himself Seven,797,1603.73,13
1816,Figure Play,757,161.26,13
1817,Common Relationship,77,2367.55,13
1818,Baby May,355,2698.32,13
1819,Early Scene,22,4465.25,13
1820,Officer Base,822,4400.05,13
1821,Coach Great,580,861.38,13
1822,Forward Common,222,4125.82,13
1823,Region Election,157,4887.61,13
1824,Soldier Probably,957,45.46,13
1825,Measure Day,69,1415.99,13
1826,Federal Sound,909,4553.47,13
1827,Career Deep,165,644.44,13
1828,Draw Sister,43,2168.54,13
1829,Line Although,964,3979.58,13
1830,Necessary Chance,804,4925.64,13
1831,Traditional First,813,2587.29,13
1832,Way Foot,757,2815.45,13
1833,Time Present,319,3032.17,13
1834,Activity Worry,804,3605.0,13
1835,Professional Sound,480,2119.63,13
1836,Major Themselves,487,4203.65,13
1837,Pick Not,521,3110.11,13
1838,Job Speech,408,1632.2,13
1839,Art Decision,459,3722.76,13
1840,Market Us,205,1466.82,13
1841,Allow Believe,807,2722.49,13
1842,Use Important,666,842.8,13
1843,Knowledge Technology,97,935.87,13
1844,Task Network,499,433.6,13
1845,Sea Take,142,774.87,13
1846,Bad Order,713,1317.43,13
1847,Democratic Attention,462,2490.87,13
1848,People Offer,322,4374.36,13
1849,Go Stop,300,2379.73,13
1850,Once Magazine,397,1272.33,13
1851,Our Small,513,3533.32,13
1852,Dog Family,370,691.85,13
1853,Themselves Individual,746,4880.23,13
1854,Attention Character,124,2317.72,13
1855,Professor Detail,148,2996.59,13
1856,As Sometimes,124,4996.25,13
1857,Plan Treat,391,3332.74,13
1858,Speech Notice,308,439.61,13
1859,Of Again,490,777.47,13
1860,Specific Early,719,2394.27,13
1861,Involve Sell,672,944.87,13
1862,Next Assume,726,2824.29,13
1863,After Letter,47,2034.59,13
1864,Pretty Site,825,2236.57,14
1865,Teacher Strong,822,2329.37,14
1866,Entire Word,878,2592.91,14
1867,Time Policy,228,3773.86,14
1868,Data Red,821,2821.28,14
1869,Concern Police,917,4633.59,14
1870,Huge Allow,782,3914.29,14
1871,Blood Particularly,422,4818.83,14
1872,Because Former,155,4031.99,14
1873,Give Drop,733,681.9,14
1874,Animal Beautiful,976,4744.59,14
1875,Life Key,804,2712.45,14
1876,He According,164,2246.79,14
1877,Interest Plan,258,999.2,14
1878,Find Very,253,522.09,14
1879,Unit Any,261,3488.83,14
1880,Can Rock,391,4584.81,14
1881,Poor Around,239,228.46,14
1882,Act Field,586,538.98,14
1883,Prepare Those,901,2504.55,14
1884,Simply Only,876,1194.63,14
1885,Husband Their,376,1191.7,14
1886,Share International,672,3917.41,14
1887,Particularly Scene,414,4026.33,14
1888,Usually Set,157,3483.01,14
1889,Its Language,207,154.24,14
1890,Blood Move,736,636.91,14
1891,Range Entire,372,4044.78,14
1892,Police From,661,3762.3,14
1893,Board Open,661,45.1,14
1894,Billion Management,92,1852.29,14
1895,Coach Particularly,676,2531.72,14
1896,Take Appear,62,4903.81,14
1897,Interview Development,615,669.11,14
1898,Brother Two,569,4265.75,14
1899,Analysis Development,18,2928.69,14
1900,End Tax,236,4989.21,14
1901,South Prepare,67,2629.58,14
1902,Eight Writer,524,1221.86,14
1903,Stuff Plan,549,52.47,14
1904,Investment Successful,697,3051.96,14
1905,Always Begin,494,1217.81,14
1906,Note Tend,814,3527.07,14
1907,Staff Financial,436,2524.62,14
1908,Set Include,735,2928.62,14
1909,Response A,94,3621.08,14
1910,Board Station,791,3840.28,14
1911,Community Recently,635,200.21,14
1912,Read I,67,1754.4,14
1913,Consider That,407,1480.48,14
1914,Choose Space,846,3066.9,14
1915,Population Near,340,3547.86,14
1916,Late Western,841,2829.23,14
1917,Every Including,178,1059.46,14
1918,Down Laugh,766,1548.77,14
1919,A A,424,3507.71,14
1920,Life Draw,941,4370.5,14
1921,Allow Against,955,2335.85,14
1922,Foreign Boy,557,2282.94,14
1923,Whole Environmental,620,425.99,14
1924,Fine Some,613,3645.16,14
1925,Study But,726,1322.88,14
1926,Example Mr,899,3636.99,14
1927,System Term,245,4655.55,14
1928,Similar Reason,402,2121.89,14
1929,Attack List,613,4118.91,14
1930,Care Six,245,1166.99,14
1931,Lead Someone,659,2548.41,14
1932,Much Deep,193,3525.33,14
1933,Product Ever,799,3520.49,14
1934,Go Fire,153,2577.79,14
1935,Point Certainly,66,4202.52,14
1936,Huge Well,652,1900.24,14
1937,Rather Individual,402,53.98,14
1938,Ball Difficult,391,1844.17,14
1939,Material Officer,915,1493.61,14
1940,Window Explain,47,337.52,14
1941,Present Life,620,3181.55,14
1942,Note Stop,382,2364.73,14
1943,Create Nearly,318,2477.06,14
1944,Report Mention,184,2375.28,14
1945,Billion Few,428,4807.11,14
1946,Plan Perhaps,82,762.97,14
1947,Benefit Yard,133,348.09,14
1948,Wonder Card,383,2975.19,14
1949,Certainly Stuff,742,4468.26,14
1950,Break Then,718,529.94,14
1951,Ever Perhaps,457,3094.17,14
1952,Whole Difficult,902,67.09,14
1953,Respond Behavior,198,3613.47,14
1954,History Old,215,1412.91,14
1955,Beautiful National,772,2391.89,14
1956,Way Message,777,185.84,14
1957,Available May,620,2655.47,14
1958,Everybody Develop,573,4443.61,14
1959,War I,896,4621.21,14
1960,Democrat Modern,473,3446.81,14
1961,Center Trip,36,2739.81,14
1962,Participant Right,178,4023.52,14
1963,Where Be,888,4573.97,14
1964,After Off,618,1264.92,14
1965,Yourself May,593,654.99,14
1966,Animal Key,318,369.14,14
1967,Institution Center,404,1849.78,14
1968,Develop Agent,880,323.49,14
1969,Help Economic,254,3134.66,14
1970,Product Though,376,86.82,14
1971,Vote Above,553,1504.33,14
1972,Myself Along,372,1290.7,14
1973,Half Car,459,1292.42,14
1974,Cause Nice,31,4730.63,14
1975,Sure Wear,209,1368.55,14
1976,Safe Close,108,4564.94,14
1977,Full Model,867,3974.95,14
1978,Baby Leader,992,3031.62,14
1979,Fund System,308,1463.33,14
1980,Material Sound,498,4693.31,14
1981,Table Strategy,842,3224.3,14
1982,Machine Anything,530,2922.96,14
1983,Police Catch,833,518.75,14
1984,Spring Clearly,653,4528.06,14
1985,Share Room,838,210.47,14
1986,All Staff,604,3988.48,14
1987,Matter Since,84,1104.21,14
1988,Yes Moment,634,4483.76,14
1989,War Actually,85,5.91,14
1990,Situation Away,20,3886.01,14
1991,Ask Stop,901,1198.85,14
1992,Like Morning,419,3985.06,14
1993,Race Adult,686,2897.41,14
1994,Alone Ever,973,284.51,14
1995,Similar Song,909,1456.39,14
1996,Growth Main,587,83.14,14
1997,Else Far,198,36.69,14
1998,Then Buy,390,4641.77,14
1999,Figure School,946,4161.0,14
2000,Audience Financial,892,3077.73,14
2001,Lot House,483,2961.7,14
2002,Audience Break,870,3088.64,14
2003,Record Safe,936,824.84,14
2004,Quite Floor,882,1392.67,14
2005,Become Why,185,4010.16,14
2006,Clear Play,497,1065.05,14
2007,Impact Civil,188,3669.71,14
2008,Allow Institution,799,4564.16,14
2009,Force Really,486,4496.21,14
2010,With Able,452,2264.09,14
2011,Wall Television,566,4425.78,14
2012,Student Room,613,3624.72,14
2013,Hour Relationship,373,4162.98,14
2014,Recent Source,678,2917.59,14
2015,Somebody Since,839,1522.9,14
2016,All Director,567,3278.64,14
2017,Teacher Quality,331,645.66,14
2018,Rule Onto,850,389.59,14
2019,Fly Continue,599,3678.1,14
2020,Hair Son,15,3521.31,14
2021,Point Trial,987,1966.09,14
2022,Son Woman,132,4379.2,14
2023,Dark Challenge,211,1667.22,14
2024,Before Him,218,2484.53,15
2025,Seem Red,541,1871.53,15
2026,Wrong Decade,499,3874.76,15
2027,Paper Collection,510,4924.03,15
2028,Tell Close,644,4005.36,15
2029,Control Adult,581,1618.78,15
2030,Artist Material,697,801.35,15
2031,Remember There,365,3311.55,15
2032,Card Huge,214,2642.64,15
2033,Mouth Be,290,3966.77,15
2034,Civil Whom,667,1711.33,15
2035,Left Figure,888,2988.66,15
2036,Some Activity,479,983.91,15
2037,Cost Fear,96,3555.75,15
2038,That Attack,635,2344.97,15
2039,Life Economic,773,3890.5,15
2040,Not Thousand,345,1310.59,15
2041,People Benefit,111,3933.38,15
2042,Will Sure,108,509.86,15
2043,East You,58,1761.46,15
2044,First Month,320,4490.79,15
2045,Magazine Deal,410,3234.79,15
2046,Spring Part,842,4904.75,15
2047,Film Resource,343,3271.86,15
2048,War Lead,695,5.25,15
2049,Get Resource,719,445.87,15
2050,Campaign Feeling,276,1598.81,15
2051,Notice Force,854,3556.94,15
2052,High Either,796,3860.13,15
2053,Record Between,909,3064.98,15
2054,Value Your,386,685.05,15
2055,Skin Next,486,1122.32,15
2056,His Candidate,474,1711.34,15
2057,Realize Total,781,3501.92,15
2058,Course Democrat,696,2952.9,15
2059,Time Five,833,1717.13,15
2060,Political Street,684,2422.38,15
2061,Suffer Trade,975,1920.39,15
2062,Position Relationship,673,1698.31,15
2063,Director Tend,372,3485.71,15
2064,Design Century,683,1322.98,15
2065,Use Beat,802,4865.17,15
2066,Agreement Become,703,2936.25,15
2067,Result Appear,484,1265.82,15
2068,Let Represent,405,1589.61,15
2069,Resource Somebody,845,2188.49,15
2070,Window Name,614,4792.03,15
2071,Low Entire,171,1879.01,15
2072,Suffer Occur,712,1868.39,15
2073,Lead Final,198,3084.64,15
2074,Only Situation,489,1765.18,15
2075,Green That,16,3470.59,15
2076,Along Most,221,595.31,15
2077,Strategy Religious,438,464.22,15
2078,Recognize Adult,452,1054.8,15
2079,Avoid Police,822,2491.38,15
2080,Item Contain,331,4835.29,15
2081,Its Expert,193,2796.76,15
2082,Second Action,690,4257.13,15
2083,Wide Foot,334,4485.32,15
2084,Campaign Party,1,3502.72,15
2085,May Nation,404,753.13,15
2086,Control Figure,609,1631.97,15
2087,Medical Real,997,3564.92,15
2088,Box Lawyer,689,2851.9,15
2089,Result Learn,775,1792.55,15
2090,Fact Range,10,311.28,15
2091,Election Office,117,4438.94,15
2092,Example Value,699,4472.83,15
2093,Road Score,465,685.25,15
2094,Son Participant,58,73.55,15
2095,Herself Pass,616,4157.77,15
2096,Lawyer Cup,725,183.84,15
2097,Case Accept,568,4674.27,15
2098,No Authority,159,2586.71,15
2099,Foreign Relationship,663,1031.27,15
2100,Grow Result,670,4131.56,15
2101,Pick Have,24,1178.51,15
2102,Detail Worker,738,1624.48,15
2103,Since Whole,513,3083.57,15
2104,Others Relationship,118,818.77,15
2105,The Black,23,1018.54,15
2106,Into Identify,712,136.43,15
2107,Ten Must,79,3101.32,15
2108,Drop Which,443,1439.43,15
2109,Run Few,138,2821.23,15
2110,Bit Cover,601,428.29,15
2111,With Mr,120,240.2,15
2112,System Successful,713,2820.59,15
2113,Answer Recently,467,4804.62,15
2114,Rise Decide,819,1940.18,15
2115,Line Significant,112,1576.1,15
2116,Knowledge Civil,860,2054.21,15
2117,Various Even,522,1420.5,15
2118,Season Under,351,3483.84,15
2119,Door Less,162,2263.88,15
2120,Country Range,712,4186.6,15
2121,In Edge,741,2174.73,15
2122,Best Carry,326,813.76,15
2123,Agent Learn,428,3945.35,15
2124,Always Place,984,3047.2,15
2125,Such Owner,1000,4317.22,15
2126,Phone Music,476,127.91,15
2127,Less Back,822,4981.46,15
2128,Budget Various,554,2235.27,15
2129,Poor Voice,537,2166.5,15
2130,Character Enough,151,3760.61,15
2131,Others Wait,616,4111.6,15
2132,Number Win,220,2952.96,15
2133,Simple Arrive,316,4802.3,15
2134,Go Half,422,3035.1,16
2135,Process Debate,78,3776.88,16
2136,Air Painting,922,3171.63,16
2137,Section Apply,269,3762.93,16
2138,Where Degree,164,184.21,16
2139,Reveal Blood,354,838.97,16
2140,Participant Age,695,1580.81,16
2141,Call Authority,313,947.21,16
2142,Many Plan,640,214.3,16
2143,Small Board,270,3814.57,16
2144,Operation Beautiful,114,1108.15,16
2145,Offer Thousand,775,2624.46,16
2146,Hand Environmental,348,1727.21,16
2147,Leader Never,658,1219.95,16
2148,Star Girl,658,4556.49,16
2149,A Seat,976,1932.51,16
2150,Floor Difference,356,319.38,16
2151,Yourself Plan,278,132.33,16
2152,Economy Game,73,4449.14,16
2153,Result Quality,89,2002.4,16
2154,History Black,447,1680.54,16
2155,Card Leg,1,3477.82,16
2156,Treatment Gas,55,2513.19,16
2157,Remember Recently,386,936.84,16
2158,Meet Your,902,1805.33,16
2159,Century Natural,366,2337.43,16
2160,Meeting Best,757,2703.62,16
2161,Scientist Month,983,122.21,16
2162,Realize Fight,464,3031.39,16
2163,Admit Sound,584,4976.28,16
2164,Woman Enjoy,426,4736.63,16
2165,Professor Yeah,427,1534.16,16
2166,Involve Open,445,3090.12,16
2167,Whole Employee,592,3314.22,16
2168,Detail Bag,252,1931.9,16
2169,Feeling History,777,743.9,16
2170,Trade Quality,498,4055.61,16
2171,Specific So,12,1458.96,16
2172,Now Much,56,4048.66,16
2173,Hear Issue,9,2411.45,16
2174,Here Material,366,461.58,16
2175,Police Space,915,1660.96,16
2176,Station Pull,412,3826.76,16
2177,You Man,228,2184.48,16
2178,Artist Understand,518,1265.25,16
2179,Design Moment,430,4388.81,16
2180,Around Pull,613,3466.7,16
2181,Story Consider,442,4981.57,16
2182,Contain Indeed,214,4784.91,16
2183,Test Present,738,4489.95,16
2184,According Collection,645,4735.32,16
2185,Health The,839,2441.44,16
2186,Message Whom,192,122.52,16
2187,About Quite,517,4352.8,16
2188,Program About,219,3628.14,16
2189,Since Sea,938,1246.93,16
2190,Mind Then,849,2556.28,16
2191,Before Child,784,4839.48,16
2192,Life Church,135,2952.09,16
2193,Year Section,436,2279.15,16
2194,Live Carry,202,1258.95,16
2195,More Not,886,1189.92,16
2196,House Responsibility,354,3485.3,16
2197,Meeting Him,982,1674.91,16
2198,Positive Man,685,4276.03,16
2199,Source Kitchen,766,4168.87,16
2200,Morning Which,952,1084.33,16
2201,Relate Majority,575,42.05,16
2202,Return Event,463,4974.27,16
2203,Create Anyone,256,2146.57,16
2204,Draw Common,377,2832.73,16
2205,Type Mention,864,4822.4,16
2206,Material Purpose,743,2691.56,16
2207,Back Drive,673,3570.95,16
2208,Mind Especially,849,386.59,16
2209,Last Firm,440,4572.38,16
2210,Image Possible,264,1170.72,16
2211,Dog Hundred,787,4511.01,16
2212,One Federal,560,2637.33,16
2213,Whose Successful,429,1608.14,16
2214,Against Television,334,443.6,16
2215,Economic Dark,297,1713.93,16
2216,Second Next,773,3372.31,16
2217,Far Happy,548,2926.22,16
2218,Indicate Woman,84,3924.39,16
2219,Action Heavy,10,2522.13,16
2220,Image Bit,974,1019.12,16
2221,Morning Strategy,152,2590.15,16
2222,Him Possible,87,718.1,16
2223,Camera Matter,216,81.28,16
2224,Ball High,176,2477.37,16
2225,Say Far,955,3873.91,16
2226,Four Must,554,692.14,16
2227,Team Claim,297,4592.45,16
2228,Least Improve,562,4974.23,16
2229,Continue Stuff,56,3300.84,16
2230,Recent Return,551,4489.36,17
2231,Message Hospital,284,3008.06,17
2232,None Book,643,2993.97,17
2233,Here Conference,852,187.23,17
2234,Fill Senior,275,1860.98,17
2235,Of Listen,506,4039.6,17
2236,Sport Quality,493,4328.0,17
2237,Agree Field,646,2880.7,17
2238,Forward Stock,764,2097.96,17
2239,Clear Almost,93,2933.42,17
2240,Evidence Likely,646,551.26,17
2241,Teach True,934,261.46,17
2242,Meet Head,115,3210.19,17
2243,Across Method,632,3402.45,17
2244,Leave Step,486,4206.72,17
2245,Page Skill,480,54.2,17
2246,Per Late,342,4790.16,17
2247,Price Unit,456,3367.6,17
2248,Candidate Piece,777,2079.53,17
2249,Under Too,91,3179.15,17
2250,Last Theory,696,3942.4,17
2251,Mrs Truth,606,2936.13,17
2252,Good Moment,408,1806.51,17
2253,Once Modern,864,736.33,17
2254,Possible Describe,685,4070.08,17
2255,Hand Direction,666,540.93,17
2256,Contain This,140,3411.92,17
2257,Officer Mouth,403,1953.26,17
2258,Writer Listen,201,2707.2,17
2259,Bit Statement,723,4787.21,17
2260,Analysis Against,149,933.39,17
2261,Article Past,132,4493.87,17
2262,Standard Different,65,1211.11,17
2263,Voice Capital,2,4968.45,17
2264,Beautiful Apply,654,1911.44,17
2265,Against Do,793,472.06,17
2266,Out Check,261,2534.16,17
2267,Subject Movie,453,925.35,17
2268,Half Determine,501,1194.81,17
2269,Full Matter,243,2265.98,17
2270,Control Blood,989,2549.57,17
2271,Tend Start,855,2793.67,17
2272,Add Seat,638,3288.0,17
2273,Unit Former,230,1861.83,17
2274,Play Lawyer,666,4851.84,17
2275,Community Senior,716,4350.1,17
2276,Anyone Structure,1000,4669.84,17
2277,Baby Peace,474,4526.22,17
2278,Big Look,359,3113.87,17
2279,Human Do,803,1113.76,17
2280,Either According,874,1805.59,17
2281,Provide Shake,570,433.93,17
2282,Agreement Join,52,2048.56,17
2283,Late Everybody,5,1885.41,17
2284,White Doctor,150,4913.91,17
2285,Above Outside,124,1965.12,17
2286,Throw Produce,571,3497.21,17
2287,Outside Few,698,2902.65,17
2288,Stage Site,746,91.31,17
2289,Serious Lead,160,192.74,17
2290,Bad Worry,954,1999.65,17
2291,Read Month,114,2721.05,17
2292,These Seem,139,1493.82,17
2293,Network Training,184,4495.85,17
2294,Establish Nothing,11,1293.57,17
2295,Pass Type,89,1047.94,17
2296,Peace Pressure,491,2631.5,17
2297,Able Full,524,895.38,17
2298,Identify Him,540,2509.94,17
2299,Option Note,444,4819.9,17
2300,Protect As,119,1910.2,17
2301,Gun Behavior,559,4781.99,17
2302,Myself Imagine,512,3331.91,17
2303,Life Degree,660,1480.29,17
2304,Staff Style,692,3097.07,17
2305,Address Likely,240,2110.57,17
2306,Public Our,856,4136.37,17
2307,So Else,202,3075.78,17
2308,Drug Least,210,2008.21,17
2309,Write These,598,3421.89,17
2310,Floor Office,746,3313.26,17
2311,Window Sometimes,229,2177.41,17
2312,Should Civil,567,4331.81,17
2313,Field Involve,898,1345.57,17
2314,Mean Why,804,2704.59,17
2315,Manager Five,434,493.93,17
2316,Natural Center,302,3901.47,17
2317,It Already,610,2383.64,17
2318,Catch Specific,130,1050.38,17
2319,Several Floor,56,3933.41,17
2320,They International,736,1531.55,17
2321,Especially Speech,239,4452.7,17
2322,Finally Picture,263,890.85,17
2323,Week Measure,52,3319.92,17
2324,Page Hotel,263,1985.48,17
2325,Ago Seem,815,2066.39,17
2326,Summer Myself,480,3178.93,17
2327,Environment Bring,329,2422.88,17
2328,Always Language,369,4554.82,17
2329,Dog I,30,1435.17,17
2330,Worker Quite,262,1707.37,17
2331,Walk Recognize,932,3022.31,17
2332,Market Close,151,4667.67,17
2333,Better Such,64,4582.61,17
2334,Manager Debate,985,4740.25,17
2335,Source Wide,598,1830.65,17
2336,Mr National,577,390.9,17
2337,Establish Source,980,2118.38,17
2338,Say Opportunity,574,664.61,17
2339,Medical Learn,293,348.3,17
2340,Plan Yes,259,4040.94,17
2341,Most We,439,2402.2,17
2342,Morning Eat,577,2757.52,17
2343,Try Baby,694,2840.99,17
2344,Hold Challenge,632,4947.46,17
2345,Property Father,579,2570.77,17
2346,Represent House,340,2395.07,17
2347,Wish Wife,236,4401.84,17
2348,Best Song,460,2615.27,17
2349,City Material,537,3368.65,17
2350,Already Any,466,214.55,17
2351,Would Action,110,930.29,17
2352,Enter Without,333,1120.24,17
2353,Her Shake,229,1344.78,17
2354,Design Apply,946,1943.11,17
2355,Deal Hour,327,1139.38,17
2356,Moment Pull,116,4475.35,17
2357,Fill Hotel,621,4481.01,17
2358,Follow Traditional,843,3987.3,17
2359,City Receive,277,613.62,17
2360,Quality Turn,243,1449.11,17
2361,Wonder Security,282,585.48,17
2362,Maintain Wind,348,3353.11,17
2363,Behavior Less,654,2823.02,17
2364,Black Week,90,2386.95,17
2365,If Standard,724,2750.84,17
2366,Financial Seat,542,3904.18,17
2367,Cold Night,551,2381.39,17
2368,Other Early,313,1119.82,17
2369,Goal Society,835,3673.83,17
2370,Entire Arm,386,1665.25,17
2371,Power Attack,668,3231.12,17
2372,Others Law,714,3703.33,17
2373,Well Now,945,1689.42,17
2374,Out Move,198,4022.03,17
2375,Threat As,421,742.14,17
2376,Decision Democrat,849,365.22,17
2377,Science Car,847,875.59,17
2378,Chance Push,460,917.73,17
2379,Main Hot,827,1127.26,17
2380,Behavior Green,730,408.05,17
2381,Place Down,400,2370.3,17
2382,Model Interest,248,650.71,17
2383,General Many,480,3629.06,17
2384,Father Store,878,3882.29,17
2385,Manage Check,327,3275.06,17
2386,Individual Imagine,849,2177.29,17
2387,Back Firm,195,567.43,17
2388,Education So,472,2644.97,17
2389,Goal Law,162,2923.71,17
2390,Nothing Reason,90,3835.87,17
2391,It Many,692,2594.21,17
2392,Tv Culture,138,2409.53,17
2393,Help Term,97,1460.41,17
2394,Structure Must,959,41.59,17
2395,Number Last,204,4206.2,17
2396,Side Interesting,51,265.4,17
2397,Type Trial,961,526.73,17
2398,Response Partner,223,989.68,17
2399,Of Popular,261,3251.18,17
2400,Themselves Relationship,525,1568.55,17
2401,Ground Piece,457,404.3,17
2402,Always Bag,580,4371.91,17
2403,Third Effort,649,1307.83,17
2404,Result Congress,600,3538.96,17
2405,Family Where,332,3347.09,17
2406,Skin Successful,258,2531.97,17
2407,Help Teach,810,2470.26,17
2408,Really Claim,268,2421.07,17
2409,Including Particular,938,3247.58,17
2410,Game Rock,124,4724.55,17
2411,Class Push,174,4727.88,17
2412,Language Value,713,1462.18,17
2413,Human Newspaper,944,3336.43,17
2414,Oil Street,76,72.95,17
2415,Side Sort,617,3221.99,18
2416,Learn Provide,984,4287.47,18
2417,Plan Assume,691,1176.87,18
2418,What Single,232,3605.08,18
2419,Young Eye,209,2025.07,18
2420,Base Though,95,4352.24,18
2421,Maybe Better,737,1518.51,18
2422,Simple Get,476,3249.93,18
2423,Pretty Class,284,3566.05,18
2424,At Summer,773,2688.64,18
2425,Difference Congress,198,435.19,18
2426,Find Even,531,43.92,18
2427,Enough Clearly,325,3413.23,18
2428,Performance Court,684,4627.0,18
2429,Be Represent,453,1115.0,18
2430,College Close,837,3429.55,18
2431,Doctor Hour,484,1790.0,18
2432,Car Free,503,3127.89,18
2433,Always Culture,412,43.03,18
2434,Spend Simple,146,4889.08,18
2435,Call Other,359,432.46,18
2436,May Quickly,256,1241.48,18
2437,Official Son,285,1856.58,18
2438,Nothing Evening,884,2433.22,18
2439,Need Family,167,298.75,18
2440,War Fish,416,3485.58,18
2441,Per Suddenly,593,4646.23,18
2442,Single Moment,587,2354.33,18
2443,Fast Today,443,4643.57,18
2444,Turn Indeed,30,1076.6,18
2445,Maintain Also,118,196.9,18
2446,Difference Daughter,400,3019.42,18
2447,What Risk,750,4242.58,18
2448,Popular Particular,850,889.39,18
2449,We Reveal,117,2696.2,18
2450,Small Theory,400,1943.1,18
2451,Audience This,228,759.21,18
